cpu_utility_pct,memory_in_use_pct,disk_active_time_pct,virtual_memory_pct,process_count
20.90361080262061,87.60079949898183,16.747643425049727,93.97574264881358,396
69.19457084909207,68.81011676245507,5.0,54.74873854664723,241
25.21362470191865,95.64032726113261,11.879567906436618,96.82834008685882,355
40.0,93.30324648364328,15.9660043993105,100.0,255
80.79582639508564,99.0,100.0,92.84137210105796,270
41.16384428569268,58.80403543261759,27.68934487085712,63.63319489808138,200
31.914925005345257,90.90613046874529,14.41614590471045,95.52581607958608,347
94.93823903830511,59.62395185689731,13.723237793160182,50.31086020225933,201
15.488351883741677,56.20685706422595,2.9862135504679137,42.93312441308411,168
48.859288321111514,72.5585833357738,19.357877326677627,77.0004769524157,264
86.43053840917403,85.30941969356843,100.0,86.1754696515047,297
30.29890924353854,95.24780456645696,12.80738608204214,95.8005702956482,330
12.819222792462575,45.5461178291007,2.1413070888740533,36.415866960459425,191
93.9554568245889,40.0,10.930116673787538,44.14838885742967,245
37.287917163009105,73.69938949956337,24.852342962516616,68.66933020575419,258
17.674086681729552,45.44552165571152,9.274723255280747,43.98155041426768,186
17.460094239963997,60.0,7.462186695770834,44.67374064770674,185
53.64350180839713,77.06623408364949,33.86558925918409,68.08142523643153,252
43.46531121679536,74.02321751500952,18.380988490530434,62.31409407364528,247
90.4030708178164,64.7179528809269,16.69876360570776,60.636824421479794,213
21.131617120316758,90.04470424238707,13.217936264360569,92.74663740879129,368
80.41425622927909,67.7000983812821,11.42823959698873,46.8287831270286,182
12.082003368269977,42.86073533648835,9.09986821173393,45.15509108521222,166
100.0,92.93167812633175,97.89459803728413,86.73235018422842,338
91.48740689766835,70.0,16.38688970796791,40.44159093076321,242
21.264213172137417,34.24349516425113,7.557777642610024,30.92259043340344,177
79.73121491544407,94.32899991990499,78.98425205274361,92.59367458697106,364
80.0,61.29441941870413,14.591612661274162,60.03132665701314,213
35.460157832541626,59.85141128637056,5.0,80.0,245
54.050832648972204,58.151898451036,32.93227457281979,61.590884901717565,293
16.748250236498468,47.074887978521815,2.9720632162616054,37.150510402939474,214
81.10769200895753,77.22192948626949,83.65176087461104,91.61596919226027,287
85.6777536122556,84.43239560304694,93.6487786244038,82.7028717987707,343
14.284017783754813,92.903777024861,8.309900459239499,94.80529699386818,439
86.45246922611642,45.23191187290285,30.0,49.57278970011699,222
92.40106484813988,48.54291322420927,29.06890175588506,50.722066102511654,187
36.77696266276455,74.263875444447,33.88820366540723,62.2394410858434,251
80.0,40.0,10.957825333259931,62.496792340985735,239
35.40108221507974,62.03001792527448,5.0,71.36722036921041,243
29.900548908018102,73.36931729528023,13.467336501862789,53.50540329118567,263
70.0,75.0556120564537,81.83492366411993,86.15259234499955,314
38.48564633181186,91.41318708463378,8.900064666978018,100.0,338
12.449195931748914,30.48165254831565,5.057969296626857,39.36535399964264,201
11.223085338233387,50.182189504454115,1.0185490550395482,42.13283955891839,160
32.74809409066093,61.16040040788284,14.65659112861685,63.18578705738766,247
82.62748516891372,89.2145166766235,75.0,83.57758659855169,297
40.0,92.54630506254267,14.379075289546027,94.58619862134263,326
29.149661932512565,93.65852269573006,15.079074283068874,100.0,333
75.92951352814146,82.70708874591071,86.37252541187652,88.95610388953024,325
90.40381598509612,44.165684992918614,5.0,55.388824689243805,221
99.57441992874817,89.71552497943573,79.45636690164208,98.50846459153271,291
15.67962283609174,60.0,4.476139941592328,47.514135426247904,189
43.517437700275345,78.43716193947516,29.92285440718372,66.0230241934149,210
54.33217527765924,74.78207813832324,27.56171403522194,55.823026764293786,232
31.73984319396128,89.87594999712503,0.0,88.88398859919272,401
85.62670393699108,48.69758599261991,23.514938326487545,46.64987943375031,242
27.650847235627232,90.08126087011374,10.753631913751601,92.67202346949045,280
15.526877530729799,46.58093898576786,0.6739547307387657,43.93060273799123,158
22.0467372009279,60.0,1.3860987227775312,37.233661706566195,169
85.89702166297825,66.19602088343416,19.54357555401656,40.717255096502804,220
23.43147440322975,92.22075936427501,1.4086958474614875,94.98024028630957,355
37.055311268972744,64.7232440666103,25.42581165950124,54.50046400351663,206
88.8663438890589,91.67912192680564,75.0,87.27586574531256,357
26.062262860972428,71.40626249488659,19.259004805951957,67.17568950319735,270
24.246810706931903,35.103490338356366,9.655059274345522,36.73868408128123,174
100.0,86.91933887659447,77.78613918848552,91.10250486865255,274
78.69999310470051,99.0,100.0,90.00823437809889,320
95.7850907293784,56.03936723691664,11.05521417164508,65.0,210
100.0,81.31868893079702,94.0186261642856,93.60063499866828,320
25.1013768361218,91.36916714901636,2.371396255877128,90.39083168819838,336
90.09528882066671,70.0,23.29222564113568,51.33688375199315,228
89.53608931448501,61.890336022201645,17.190713363815433,46.69399367093898,231
2.3521996115284853,60.0,7.365226364190006,39.085164797167494,187
20.0,66.79410842070526,19.08178508244718,69.32340123084002,243
14.756738242147744,57.42862562858315,7.698618398691535,43.85240218343752,144
69.95832108612706,71.23974982462566,11.192409182651982,56.1644798280529,270
7.890946666290781,41.24499959924429,0.0,39.28612523414653,180
88.98679480084668,43.94975604828826,14.563428898075374,51.3616594273884,216
34.391207849638434,87.49729570708291,11.097580391194258,90.98411757116669,407
35.37498680629646,59.872815554290284,14.847173448424085,56.990834160821024,209
85.10037365613485,76.6125985080888,83.14492605520137,91.52163369378519,297
85.67225194324064,57.58215685911325,5.0,65.0,279
28.546665161661785,91.26600832077,11.955577632258306,93.4732025931386,406
71.46087471918928,78.08338636067062,75.0,88.20191542455571,294
84.70876937228837,87.68736334308636,86.55162872920073,85.52120902017586,304
88.5774558471061,63.93765627134941,17.1863150191333,53.115413276966926,248
89.79046945520896,69.90916955527197,24.275129276520012,57.931268455235916,237
29.446880669526102,96.85401580075586,12.500376059195796,93.62014016471817,349
97.24312322793433,85.75339155935661,88.48968838852383,91.6878010553199,376
10.0,91.3565815204322,18.286448320928336,97.7676869567433,305
90.64272258115267,55.212961001487685,9.323322311521869,53.777234350046925,197
98.49949102815928,52.3193740199732,24.14678783712384,52.961690117421874,219
58.28761120699219,58.39841238617862,8.065278879430036,62.14527176007837,302
27.116392920382992,93.15807169039587,2.4946883274698584,94.530102277984,311
25.879026384584975,94.16063346332487,16.727733688980575,98.55242831999769,283
10.31746812605202,42.24104278559826,9.47925440051403,38.71555008037556,183
18.66246051389901,44.01279105544327,0.0,40.00676651232821,176
89.37066822807621,51.33037789742798,28.841321800970185,40.0,227
84.28082827474276,45.325662955804276,15.999806185346479,40.902875277024165,218
16.153504528593416,30.0,2.547021290482842,36.153344228247974,181
20.64171007110106,87.5841483038184,10.394323682814532,95.3377384591567,264
43.24345159717005,50.0,34.571328291910895,55.032462378432136,244
87.126243794045,67.30996060151051,21.8441250111468,59.610845354034794,212
94.65334628716417,41.45666464266647,29.74302685985365,45.56523724879972,176
89.67775766910009,69.62780049202236,9.787158298769606,65.0,240
13.815906966299956,33.033344077156045,4.638262624246643,37.461540108083064,151
37.87894486609427,87.17640018898557,12.855874333711471,100.0,384
12.739548335834598,35.2173435073376,4.234597477592986,38.15711546629932,155
38.670347038615375,60.92056364775452,24.600059361986638,58.552063049721326,310
95.56486108769258,79.24945147305301,98.8391487200108,96.88529070527706,339
22.71252165358164,87.53722314316012,12.980003515634532,94.8424935091805,375
70.0,69.06921741148781,20.840582325133116,64.06546181642258,257
100.0,64.27139478784999,28.91969003403165,56.398212412480085,227
66.06191363782165,50.0,17.58598206006868,63.21217341758636,260
4.57103780547498,52.49698021444869,8.601787491967542,36.50108627897702,154
19.04797217985943,30.0,7.5743058996757995,29.04007350737793,143
20.0314640460722,39.83385801239892,0.0,42.5533944158302,141
31.545946433489966,91.07532978855406,10.362693550895669,96.22415196493085,356
33.64910429056971,89.56444672756822,14.987718213562154,96.76136488072143,327
100.0,86.18208166799617,81.5119986333353,92.25231526967154,280
56.36980139321843,55.058086498101204,7.911366432053054,76.45477198540766,251
40.0,93.75185849366264,20.0,96.96820494922613,298
12.453933187004328,47.23994968901049,7.529321790580781,38.49922199888617,149
21.24067412656499,97.70398533950284,7.882232870970436,97.00844094317188,429
95.98761027953348,58.21343853731089,16.309392122738572,40.0,203
90.44728573696153,53.49534987068397,23.131908200523114,43.74309242953737,201
20.718770216034645,30.0,0.0,39.15053399166202,194
13.829900704465093,37.46796218409029,2.746077534532673,40.292193474417935,183
71.0234435211384,92.5439321612468,76.48401104059197,85.46519867490802,312
8.695580228324774,39.30301037074268,9.629830649261148,46.55801014861961,168
92.50136356831432,45.1114547017046,7.377868999293339,58.844776626924286,241
36.66429683178768,80.0,6.586619170008273,62.48684790705443,232
85.26966457761442,51.1296583145355,18.055114274935498,43.25857193997352,199
37.33351549913632,65.72114477876846,28.544311786746526,62.31821709959422,264
64.29478519460704,75.1799159979897,20.1431947634758,71.47514583064742,240
93.68072378982566,99.0,82.7308073020678,94.45905914471555,283
95.73063640917434,80.01018039996848,92.80950078431322,85.16996823955809,301
14.17879007483984,52.27122481485493,5.16213302093502,40.6049771718175,197
89.6223550689747,87.60012850627177,99.52369183819495,89.5044769475854,365
18.343708277962563,60.0,3.9851582842605735,42.72464594089497,179
92.19378333522681,40.12819245266871,5.787037970043453,45.46466882141841,226
9.083707436671125,38.713297529691395,11.746619639053696,39.96217670162675,190
28.845131607202273,64.5299544990447,26.13773025243171,67.07554300201231,247
17.77756323171124,49.800636179041035,9.497993689897033,33.62856388474538,181
16.197022502676884,45.23385214658508,9.939172106539967,34.89629894895851,196
16.942099322546508,95.7402016563951,9.052211327351381,97.89379424594725,409
95.70488882077356,75.0,84.53662254354641,83.86432852142963,271
40.0,96.67869202831079,11.02839829285179,97.80968270024556,299
23.81455364227832,54.184622982716334,11.720349591668906,61.75920970464338,210
12.56437308117652,42.41954484388839,10.850961670352808,33.037437164307605,206
29.53145828731204,95.63246150139993,18.127038531611607,95.01348116609512,326
15.039444917844204,99.0,9.8731137637564,99.99336938495813,374
28.61374736735406,89.39108422731678,19.738293358088193,91.07132847577172,314
84.5027848872073,57.66822004681764,30.0,47.77865614384411,245
15.191528742490698,85.0,10.443294154121277,96.3770737824555,300
28.325007086476166,88.33770159109152,0.0,95.58271586118488,313
87.22021465290085,77.84713027952017,82.82281561733245,87.70771204262786,327
10.0,92.15446336841505,11.14564734782741,100.0,392
82.28107135793087,62.482733618272604,5.0,63.78745552575417,207
10.149378698101781,60.0,2.9138258238084274,36.880428990775435,171
22.65375416171849,60.0,0.8579838912587441,41.45435595322043,209
29.476766422331934,90.84545175433738,11.298432779479677,89.71388008607634,351
37.57982712290629,96.41983903045208,8.68546790900281,94.66378856691004,301
8.707475446623327,31.379566291452427,11.805186804664036,40.727612461051805,156
100.0,96.20852904586022,93.3383876338254,84.31845648287181,327
22.672290430402917,91.09910026191638,19.529897685054657,94.49493008901105,249
65.46451990338144,75.31462513801999,25.554634663456557,59.65554649729097,223
81.14409825810861,90.64783071288477,85.44113993553405,87.14073588561274,400
70.0,91.44188562854549,80.38811446922253,97.20713350368715,306
89.73074309680624,53.33627702270078,5.0,55.90669473671202,216
52.530684231995174,57.59958717275027,5.0,66.78165467561905,283
32.269411139035235,57.316070522272355,29.753775322749267,54.74905736224398,230
14.694980140723082,52.271712595339494,3.7016101824623546,43.00541369053882,164
41.29552847411655,56.56475499027189,27.378459269548586,71.67743155660156,239
33.141050010720285,97.05592619775878,11.672536259575372,94.20006208515468,426
70.0,95.12117973839702,91.25746562971965,84.2849532093885,329
12.43991016816502,94.82030608015758,5.237545481540035,90.3548616008696,348
77.23054060430628,81.52769005426178,95.24227534707643,96.33650087275518,350
18.60498476452818,45.71420832581093,0.0,37.16068426374292,171
89.72000778712217,96.48964349317396,75.0,86.94543286618303,358
88.8452965428385,75.90848781254014,95.12109183916284,89.9322635526219,301
98.48819293318593,85.18078348155684,96.46298899667374,86.00617539354789,283
17.654878309820454,42.928383109059595,6.632815079315274,38.872566646989405,152
23.178989030679077,46.95162047141818,5.754338142557812,36.44470821699754,196
23.892826076218448,88.26988394205446,11.314844968139617,93.1603780173001,363
99.40937024199692,81.7616248700765,100.0,84.04692545632498,337
40.0,96.3354801776007,7.681432254961311,95.15072216872832,349
32.09623997328957,88.17819963943784,14.410563936021054,97.78358910310332,340
70.0,80.80869873588921,75.0,93.2215566533734,302
29.872653833370194,74.39011512442671,24.73464961598548,75.22877034655744,300
70.0,75.0,89.15610883400285,100.0,328
83.08199997181373,41.72243029557383,5.503189577004578,55.61861179168659,230
20.0,56.3859915348181,14.265314879569797,52.67926187491793,210
98.56682880735437,75.0,76.72588741910418,89.10146194264594,359
88.64971543249446,90.89448397968769,77.49115379656442,85.2958055182331,342
97.45808179994508,70.0,13.108105113062706,58.58253745058137,208
79.68215069753451,83.15340862505137,96.48390358991955,87.2410804707732,345
90.25984432887132,56.73107622003033,13.759174868440498,49.15844231729603,239
80.03294859139326,87.19246195334226,94.23556024104056,90.44132074069499,300
31.790893116882508,80.0,37.76380196840758,80.0,205
80.07750171291174,53.51929234853918,5.7561566968147755,60.219978115351466,206
13.434709847384228,34.22279254208398,0.8401444596073429,29.601514824269966,167
18.074039725450483,91.26017780154478,11.02119678858683,94.91343674979757,315
85.65141435680913,90.88520423867179,82.19768768705833,83.24780859625196,337
12.242512091698812,96.57248840445978,12.063180065721017,95.81953047862706,400
6.107062079967417,53.36484137964941,7.776898280748844,31.065162172245138,190
12.855760371969634,60.0,0.0,31.25418599070959,205
90.09208878437204,77.06941163789575,85.18029361561445,81.79145015336593,304
20.561859283020134,94.13763440250659,11.715627333488037,97.63814050596167,354
31.511649480609467,92.82640811124581,14.523917221822739,94.5613067514456,382
85.26559309591916,42.892045895972686,17.66168498758154,47.654760575541616,214
32.48409297208941,85.78283494635879,1.7811195186470847,93.27691863067322,335
90.37061781243514,60.387939063272746,8.616350228613765,44.95183274626157,197
40.0,95.70729404684673,14.823366662556403,94.75654992703741,342
96.9475997708087,89.96428665259396,94.08572158037175,88.10839701390405,342
33.646328822507094,51.050258320559024,6.483100747861915,60.864742192778586,204
41.56278235540566,80.0,36.89281498481852,50.55068633296817,287
4.238082276954099,36.56701688715047,8.370720025599946,32.40502418371399,178
86.3866166223404,70.0,5.0,40.0,218
11.539583824535756,96.84939072118237,6.821414383050167,98.87821507816247,316
18.396866414782515,60.0,8.033650012600532,45.12173100992912,202
91.31372053575653,89.00300253292184,91.82300976785706,98.58224379023619,325
95.86405221731187,57.01531941101192,5.0,44.231990454918034,241
92.60319083905657,40.0,17.05671542025906,64.59045099238453,242
26.210284891072476,92.51340228175278,13.210904351560941,96.74911601352026,389
22.825431193758153,92.36915334375992,14.620857500466595,95.66183929552832,310
60.1612489935459,54.1667473908696,8.06889821310245,62.847881414306514,285
33.31604506308955,87.34741152459222,3.3088748806632022,93.6467439834341,299
91.87005525355474,64.77866556349466,25.747168622592582,41.72211312156449,221
92.28070639010494,99.0,89.38326092583334,93.70269398454936,285
79.37412491165468,99.0,90.62408441282443,82.3668640082692,294
80.75638321491533,89.9019891493479,94.67254652710884,91.82249512609732,366
95.2429965883505,86.4788867523925,90.63430384652186,87.50882286603023,317
5.476626532672682,44.776914610875686,7.225213499470934,44.7224992681208,193
27.284479079897174,57.71981094489427,7.068462681188095,70.7574705391671,266
31.958013835022303,93.15822920090933,13.903390307330852,89.75283769760671,306
13.0734320156912,45.56741683296819,0.0,41.7859643949747,168
14.29722859389946,85.0,10.972671948816584,95.00930399306893,386
100.0,92.28430528963786,100.0,89.00367475633163,320
16.365053587471927,58.250046549456385,11.276131233172908,41.27267150518474,178
85.52470043986567,94.82567554159594,86.94878990539127,91.71031996796712,310
17.666796223527246,49.847346479689236,8.918656983764388,44.910576560825305,189
10.5324245374036,47.59595646698954,9.56011835494153,34.73377419933064,225
24.823520768061865,66.8703175038726,17.458165177604574,67.84518570694101,207
26.438844402478068,99.0,9.863958567833274,96.19963118547665,355
33.490855298847144,86.4330455172943,13.65686101834613,98.28328118420006,368
84.94888744917782,99.0,94.83643616282744,93.31358510651356,378
79.38351929766003,92.36260796732515,98.96199696840159,95.87863485152738,309
38.71328710190422,95.4181231166698,19.461694144113395,99.0851400317332,360
81.28645067926308,99.0,97.50965251783538,95.72483964428551,331
32.08670665690853,91.62256518323528,10.251163881906141,93.97294394907401,285
58.660025595898595,65.69986629296088,18.34490438933065,53.09173981419886,198
55.344035680639394,80.0,5.0,64.24874118555748,302
50.31266030844315,70.59151433678237,5.0,63.45798154941378,237
32.79663818708622,50.0,5.0,50.0,266
70.0,99.0,75.0,88.33540120941687,337
92.05579125766184,52.603990142469996,15.700224296429525,44.471567767900964,218
91.66868871043077,53.159899845040435,22.808881946689304,51.45076123672815,219
21.527398827265007,91.73896533364004,3.0455735057185915,95.14069026620572,438
84.23607131836528,67.45550835936974,6.20350353027181,65.0,219
98.70479822652709,86.93610245154262,82.425673257299,95.56975648099244,325
94.42940632002271,40.0,18.580367039800215,42.29849699674115,246
82.0949066910708,60.20996740857287,5.0,49.65766498017878,210
14.389714339393613,43.56418411287866,12.726132229424095,34.8726507780087,182
100.0,76.52994000551463,100.0,86.11535879907542,348
14.82496194996882,45.63702359765771,8.893413728628948,47.129551661606804,165
50.321999216210834,50.0,6.428680740427296,68.12959228463387,244
90.64154376967012,84.71059472917945,98.27710296935331,94.80275637982979,305
78.81549680296337,96.48987168277193,91.51168817472579,92.48013025104835,289
30.191596237256526,95.24285104172186,6.376751233753555,93.53676810819366,396
79.8749918556407,90.65847339396217,86.58821355674598,90.80317656272628,297
37.25605437151258,86.91722778213784,12.174001181746135,100.0,404
27.695604811439857,90.07290811278993,10.69451370365201,96.82220743904493,310
15.542798528882615,44.22178563863527,4.64683010174013,47.47002623853773,239
81.43976371617636,83.61971653088888,87.13961312325148,100.0,330
41.76686518621631,70.51668207101682,44.80878411035897,69.1841522326836,261
28.446015612211436,50.0,12.40091314061507,72.82193807311724,206
82.53545275452518,46.40524625876874,12.65885497893181,58.088506479458694,218
16.90579192441389,52.59500037516122,5.137438166804064,42.14503424008194,168
18.6381477181849,30.394991005815122,7.256614123717059,42.88178008806904,191
16.217651020931722,41.0679899631781,0.0,35.87364727401899,177
58.82209392760183,74.58272582314828,24.404758715953246,73.58681836301747,244
76.31621764624902,91.19551631288711,100.0,83.91836624558208,321
21.9442476791566,50.0,36.90296819163896,57.59446837916063,194
22.672410508972575,33.340258143195385,0.0,44.87522027361433,176
93.79632674240241,42.841935613394426,9.641734038165287,40.96488646020299,230
9.971993121552671,47.74038840649303,12.39091967819501,46.87155810327119,150
37.59482762821349,60.162409284678105,12.581180187008616,74.54015680444486,223
85.76677934439425,70.0,19.111429710609215,40.0,263
84.81806420316686,80.25477140294592,87.62519569198399,80.39486622845494,299
93.30405150929687,60.16667747519814,12.944447204484241,51.11478068654014,226
40.0,93.99192604131423,1.3904941084621711,95.1483297003047,332
89.52868111593381,48.633516398368734,10.283648631430385,40.0,218
80.64487188481519,80.14599566534103,87.56215305211083,92.11991396630077,338
87.81925771875255,86.04876094262296,91.90104502883497,85.64404783730923,289
88.91198430525314,95.20745623390191,84.43325399977722,85.52795814905235,325
80.2917472933928,55.395821767293945,15.863127790458355,40.0,240
40.388514818260255,60.836274826637506,5.0,63.80947263978208,249
34.145535055341306,69.30253016605599,47.06050399339598,60.395383173799026,213
33.635476918645324,66.86111456525634,5.402127395526314,63.096417485409994,252
88.24119983878111,59.85455880678374,7.645686057637985,47.78021743089769,228
34.957446601097615,77.66605377278105,32.237044102241,68.89683498688943,248
83.48725415009285,91.09082599725357,100.0,94.23494132471156,372
82.64750607379405,93.08625526865877,88.86365013590107,89.0873267558051,340
76.62786349876352,87.82286804309041,89.47749421576256,85.14052499024257,328
28.397821539470357,95.94667770604369,13.866542151880111,96.43477877878125,394
97.65159812075484,91.1261066836727,96.21468525383364,86.915967310749,322
14.98312771294524,45.99826315099768,7.689918360754706,43.73805122636025,198
27.80799566788217,52.91425366669816,11.449186077032861,74.32558008595684,265
38.08783189924297,73.45818055223319,18.295283760229193,60.008003701855856,233
17.486718351838164,91.57300891294132,5.002150425119047,92.60411167556762,368
8.604846318901068,58.00625401055959,14.294013177902576,35.066131909132366,223
70.0,64.49566015321902,28.310169682345972,79.7738001080186,265
93.16903069988041,43.13387188152912,6.006162937598585,54.72606223541988,250
86.9997535974457,66.50075082014732,5.0,48.51682692665254,201
16.296280298748346,98.5306828318303,17.206427001526507,92.11656706117414,311
90.34467845870745,47.336438233175336,30.0,53.71450023944774,202
82.49470824798912,93.44681378641928,80.45368325850139,99.84966919644016,315
87.26568312080256,70.0,19.028244221869212,52.48412194691353,235
80.98129873570241,47.57938185361551,30.0,54.45897257088457,210
84.4322634529081,91.27988029276,86.02410242967039,85.98074250007006,338
47.79479903730333,68.60155304617764,5.5643106231100035,53.421447034209336,280
73.96719345951045,87.34398397536599,95.97108105990435,95.59610945114589,301
48.542022209385216,69.66526878966371,37.939102470267024,50.0,193
17.27943886040804,42.73057533862075,7.8366523849331475,37.28512146613994,159
46.61094533435926,74.59173625095323,33.930960302706126,70.13180796808601,275
18.19365111014592,40.22160149296209,0.3889036143264262,33.813725085626864,199
94.16789711407301,60.24745145146534,6.769340061185186,43.42802129902347,197
14.933476823106824,44.206238599796876,2.957502409218968,39.39034793209001,173
98.28714279539545,70.0,19.698888732274707,40.09911992734018,222
26.967342000114428,94.65683375941306,10.906762500808028,98.06852894374012,331
99.44530775588733,88.15572469392774,100.0,88.35320139975863,319
70.0,62.02177656516745,35.19911501791543,66.89793652484735,283
41.44782187816013,50.0,6.306068744484747,51.23186983510894,315
77.92340579748732,96.03148139936347,88.30817820792656,80.69823087612343,311
38.694083631620536,57.75145316439915,25.679802051570455,79.8229599364314,299
82.63699412103354,99.0,86.58049469311925,93.7571868120574,359
43.90035326828784,80.0,35.273142903357986,70.33687193543362,272
97.94533143789269,62.94483051204503,5.0,54.98907182589866,203
13.62598847623656,42.26847753480098,1.9135046512097724,35.93987562723086,194
83.10267674694708,63.113258189848025,10.108931635452347,49.89789468445922,185
95.3978369436312,97.81385782437604,83.5013220987948,88.78356521118643,373
95.23759672015963,44.23393106741054,21.94251638876813,60.93892514173879,189
85.75292295857079,85.47536680042566,88.53038302828986,91.84562879023623,316
25.60496089539834,89.66976638378235,13.55173650960209,91.19975828866231,399
42.40243693852427,77.65342628663979,31.937885205094673,64.79680348738916,297
96.26507777076662,56.130906549080834,16.56628535104329,52.434205016904684,214
14.830373870360456,50.69289323270064,1.2294376010447001,40.557571121269405,152
39.55603340660977,57.14533933048509,28.513027741377034,67.93585162798362,272
83.10504553306737,93.11979706476298,77.82639119474523,83.36617519461127,331
19.85138398393989,91.59203442650846,10.602009000094789,89.72403406909946,367
36.932122609188184,93.51563886984972,0.0,95.86783943727738,305
48.15344397756322,75.61091353119015,40.45396327751449,61.39025121525164,220
12.084612807155308,35.756426663696246,7.030425549372145,38.27148047186462,171
21.21702898593581,49.21360254306708,1.709432534541527,33.93642462100575,226
89.4980670596663,68.59614254304253,5.0,40.0,242
69.87763375129019,56.4359367535903,40.52929568787749,55.90439248563889,258
35.88648607091931,97.89347602892721,14.32250101604096,96.81218709561101,330
87.92169445468434,78.83511900639766,90.69546163436331,92.8802626106101,348
35.98682565662669,88.20234080750899,0.8391007419810155,95.70788238115918,296
93.70701158806278,80.49701904109041,75.0,92.0155061195186,295
64.27106803558635,66.80028005880193,25.32382248129706,52.57300039868197,271
21.68555701748359,85.3685051796562,7.733817443361977,95.07701435882232,324
36.32679872575039,94.99608441859623,4.727338821013375,90.38340329014214,353
48.64926221094511,60.99798216790436,40.52112103067565,64.39158687256001,241
88.38961422557635,54.96311084783089,12.213980234288506,50.05531472017885,212
51.98680173159481,57.40727850395508,19.03796026898355,64.3291589117836,154
37.02584111056995,71.19454490366728,28.88716920432339,65.06368546093715,242
97.11320525986469,98.22754939510943,100.0,86.50687022910557,288
76.52940834297448,86.57824122996963,94.3452929498087,93.16738805553616,332
13.540943655422279,47.35455795111115,5.345017503685307,38.24196285859066,160
94.45083972028264,91.70946670868247,75.0,96.31189801344729,335
91.31924748014107,47.84219025019679,24.387952668617764,40.0,235
89.67343324590851,45.18510934498894,28.30188636807397,40.0,183
87.75829784561242,75.63068783029826,100.0,89.51971263729406,346
17.27370456070567,46.87459382088911,14.926132678356783,40.56510355149414,189
93.4297262055767,58.830757520149135,22.52458255511394,42.89264855682932,198
21.836817882538206,90.20820101745846,18.239964851128057,90.48240085228296,292
11.13587392731214,45.122235484151695,3.1461470166974514,34.86782944682057,191
79.04704839736232,92.67558790078343,100.0,93.74767473659203,270
20.0,79.5988883187827,5.0,59.49021563550374,265
14.3496985322319,48.699256130043906,5.713106963344414,41.36659822255964,180
33.47115950605297,91.50934614384248,4.2184186864748705,89.26207312006373,308
96.44455617364228,90.01286472233261,100.0,96.14240105710424,279
55.17520327978547,68.55974387725799,15.986342477486327,56.503543620984885,251
90.61534297214429,66.39798233819224,14.75248168811117,54.50143300225355,238
26.40624677020351,63.70705909851117,18.685343178239343,53.67948101386145,279
86.37501143489675,50.38107756217664,25.70039179977326,45.29130380006088,226
11.410405546261991,47.078605010670806,4.165801661530397,41.60230810755791,201
30.504477907943574,96.38001216654257,7.112946704488721,94.90619855150037,309
84.89765871733165,49.883920299602906,12.49230894326783,62.52885329067897,217
81.46796745610942,51.43940404635037,22.631339337464993,59.20856453233127,223
27.048096991256827,60.46673087429161,37.83426762626928,68.64929329972418,222
17.504585938121902,60.0,7.428735737277298,42.31722469058031,218
44.09011377301215,77.98174338654,11.892823404992717,75.10825033119617,237
27.001862809502285,50.39317902329057,5.0,75.63694230940928,187
26.583728107512822,87.95144953551471,9.476306537201273,94.21273737842243,298
